scooter_id,xcoordinate,ycoordinate,power_level
10463,-0.111772202,0.331575182,2
10464,-0.117963704,0.323058021,2
10465,-0.098015276,0.321364145,0
10466,-0.11929506,0.33760197,2
10467,-0.1285581,0.320720059,2
10468,-0.12329494,0.334320412,4
10469,-0.108666905,0.318638342,2
10470,-0.129902349,0.313268982,4
10471,-0.093418152,0.339900397,1
10472,-0.115910607,0.310905544,4
10473,-0.118603262,0.321831952,4
10474,-0.10479702,0.310325993,2
10475,-0.110749434,0.335399852,3
10476,-0.117078793,0.346056315,5
10477,-0.127070536,0.335607652,5
10478,-0.125351381,0.340513445,3
10479,-0.126383574,0.322450109,2
10480,-0.115036454,0.328308205,0
10481,-0.128866697,0.32665379,5
10482,-0.128302936,0.336340521,0
10483,-0.108056331,0.352320697,4
10484,-0.128463141,0.322994243,1
10485,-0.118935736,0.328011483,0
10486,-0.131805038,0.331091507,5
10487,-0.114051782,0.328492917,3
10488,-0.117452097,0.339282168,5
10489,-0.131877067,0.330581067,1
10490,-0.129698122,0.319809765,3
10491,-0.127772929,0.321944483,2
10492,-0.124750377,0.327376673,3
10493,-0.129757765,0.326685396,4
10494,-0.119674139,0.326709575,2
10495,-0.137011131,0.334989331,0
10496,-0.128146663,0.328601392,3
10497,-0.124304195,0.329823289,5
10498,-0.129117882,0.329153766,5
10499,-0.10949961,0.319674234,1
10500,-0.136191751,0.342560859,1
10501,-0.125370721,0.335414273,4
10502,-0.119936887,0.331004926,4
10503,-0.130392898,0.320868015,1
10504,-0.129297786,0.326475515,2
10505,-0.112190035,0.339192336,3
10506,-0.134015879,0.324278331,3
10507,-0.122577358,0.335107181,4
10508,-0.12798456,0.341013251,5
10509,-0.129993196,0.324732947,3
10510,-0.121749192,0.332599358,0
10511,-0.125625409,0.338898474,2
10512,-0.126870594,0.325013456,2
10513,-0.113751847,0.330335425,4
10514,-0.12998413,0.329599023,0
10515,-0.126262991,0.328527134,0
10516,-0.111045701,0.332589286,2
10517,-0.100187068,0.333935839,1
10518,-0.132102352,0.342934437,1
10519,-0.121870469,0.320397298,5
10520,-0.126268352,0.326397943,2
10521,-0.116993757,0.321086886,0
10522,-0.127017228,0.348021092,0
10523,-0.109182867,0.327841572,1
10524,-0.11527673,0.330972194,1
10525,-0.104550417,0.318899394,4
10526,-0.105150132,0.323437051,3
10527,-0.126630372,0.330628852,0
10528,-0.142836097,0.314963135,4
10529,-0.123520744,0.33022744,5
10530,-0.12048738,0.332803338,1
10531,-0.121237247,0.335450265,3
10532,-0.112942588,0.337967385,2
10533,-0.125927654,0.334158963,1
10534,-0.126194858,0.329179624,5
10535,-0.112315148,0.332598176,2
10536,-0.111762584,0.354744487,5
10537,-0.105840486,0.332463848,2
10538,-0.127553131,0.327547074,2
10539,-0.128466454,0.346736656,2
10540,-0.125085814,0.329942041,5
10541,-0.132942665,0.323132592,2
10542,-0.127869182,0.320704836,2
10543,-0.11586068,0.332078081,5
10544,-0.113256845,0.32403651,2
10545,-0.115199184,0.312780623,5
10546,-0.11876668,0.321992416,3
10547,-0.116797964,0.340928831,0
10548,-0.122831122,0.342776158,0
10549,-0.125687636,0.329703559,2
10550,-0.10871018,0.330895097,2
10551,-0.11149166,0.340834102,5
10552,-0.127256095,0.318474655,3
10553,-0.137577079,0.330651279,3
10554,-0.114907123,0.331177157,5
10555,-0.127969402,0.325072261,2
10556,-0.116889815,0.328079257,3
10557,-0.126778808,0.332422251,3
10558,-0.114254328,0.320274289,2
10559,-0.128902471,0.342606614,2
10560,-0.112975341,0.336235801,2
10561,-0.135969696,0.308338526,3
10562,-0.120739033,0.329795512,5
10563,-0.126576953,0.32422615,5
10564,-0.122030283,0.348752965,3
10565,-0.134759818,0.332354497,5
10566,-0.10400307,0.318559226,4
10567,-0.099207871,0.334775554,3
10568,-0.138796411,0.309632598,4
10569,-0.115050285,0.315739292,0
10570,-0.130652333,0.325780963,2
10571,-0.116800417,0.345525517,0
10572,-0.135962471,0.331327949,2
10573,-0.128031757,0.332500332,0
10574,-0.109931341,0.310340672,4
10575,-0.113822884,0.328540463,5
10576,-0.11501187,0.332876829,2
10577,-0.113531702,0.323204169,1
10578,-0.106319322,0.324298192,0
10579,-0.133612841,0.336789026,5
10580,-0.131092341,0.316347506,5
10581,-0.101566454,0.314719474,3
10582,-0.122825707,0.320687511,4
10583,-0.116805635,0.322325407,0
10584,-0.144561978,0.311792975,2
10585,-0.11235841,0.322064593,2
10586,-0.125663478,0.31001048,0
10587,-0.113566373,0.324971849,3
10588,-0.12440429,0.318293045,1
10589,-0.111997374,0.342583645,3
10590,-0.129158247,0.325177186,0
10591,-0.119244705,0.325876029,1
10592,-0.13753937,0.340069214,0
10593,-0.109540788,0.329147427,3
10594,-0.131339816,0.31577727,3
10595,-0.136151191,0.32495183,3
10596,-0.121970422,0.312577383,5
10597,-0.130742436,0.33645003,2
10598,-0.147462644,0.325474812,2
10599,-0.119178258,0.32941912,4
10600,-0.126109238,0.317697602,5
10601,-0.144663451,0.328920559,5
10602,-0.12762899,0.322364401,1
10603,-0.116018586,0.338744912,2
10604,-0.125620142,0.34165144,4
10605,-0.119750439,0.330507043,0
10606,-0.100152694,0.327054435,2
10607,-0.112919327,0.32490688,4
10608,-0.119230168,0.336305408,0
10609,-0.110628323,0.307892934,1
10610,-0.104974253,0.319624008,2
10611,-0.137930655,0.327906282,3
10612,-0.136656235,0.335746642,2
10613,-0.127471606,0.307426904,5
10614,-0.109856665,0.324222703,1
10615,-0.094641809,0.321558751,3
10616,-0.120954069,0.318061071,5
10617,-0.128721289,0.331542556,3
10618,-0.113838293,0.309197265,4
10619,-0.119557558,0.330323863,2
10620,-0.108624638,0.3326099,2
10621,-0.122067701,0.329545906,1
10622,-0.11476761,0.319028164,0
10623,-0.141232486,0.311983283,3
10624,-0.130235871,0.317498758,3
10625,-0.130559888,0.32857497,2
10626,-0.114687831,0.311516378,1
10627,-0.118403069,0.321717442,4
10628,-0.10148558,0.338244651,5
10629,-0.132914674,0.337328318,3
10630,-0.142266016,0.316398493,0
10631,-0.117099298,0.347779025,4
10632,-0.12441774,0.325433892,1
10633,-0.1100538,0.327269569,2
10634,-0.133360434,0.307909988,1
10635,-0.118838484,0.331828114,5
10636,-0.121592893,0.338870259,1
10637,-0.12034211,0.322608601,3
10638,-0.11544617,0.326550605,2
10639,-0.116894452,0.32781441,1
10640,-0.124291507,0.338977375,1
10641,-0.131734223,0.325937207,1
10642,-0.115726666,0.329848435,2
10643,-0.120687334,0.325449872,5
10644,-0.129577928,0.329174618,5
10645,-0.121955648,0.330246199,2
10646,-0.136330106,0.330272953,0
10647,-0.119630777,0.339170486,5
10648,-0.110348023,0.321204295,5
10649,-0.143539833,0.313988596,3
10650,-0.117446804,0.325183518,2
10651,-0.10164404,0.342745519,5
10652,-0.118618303,0.312779436,4
10653,-0.133125896,0.32682538,0
10654,-0.129856733,0.332983716,4
10655,-0.127263027,0.31833432,3
10656,-0.125265717,0.344686628,0
10657,-0.106774321,0.30309525,2
10658,-0.117194917,0.33031136,4
10659,-0.117587254,0.324065763,0
10660,-0.130853343,0.331454203,4
10661,-0.116224777,0.316224734,3
10662,-0.122365007,0.331821204,4
10663,-0.11514343,0.336228055,2
10664,-0.113065855,0.338948307,5
10665,-0.117695942,0.333294582,3
10666,-0.122182948,0.326977716,2
10667,-0.131393322,0.330757167,5
10668,-0.115319045,0.317695404,5
10669,-0.112219865,0.345822929,0
10670,-0.144910181,0.320285268,1
10671,-0.120068404,0.342206676,1
10672,-0.101779419,0.336264758,3
10673,-0.117823031,0.333678029,1
10674,-0.116413241,0.328707446,1
10675,-0.13273733,0.333720907,5
10676,-0.111330461,0.316521796,3
10677,-0.106367549,0.334752189,1
10678,-0.103179345,0.322732398,2
10679,-0.114116965,0.32140287,3
10680,-0.108830568,0.307548619,5
10681,-0.119730535,0.323021099,2
10682,-0.123411808,0.326626268,1
10683,-0.114558332,0.33402955,1
10684,-0.110621703,0.305652561,5
10685,-0.110240718,0.322840544,2
10686,-0.119872549,0.312309441,5
10687,-0.116945346,0.320943838,2
10688,-0.110420285,0.318827261,1
10689,-0.132985279,0.341873188,5
10690,-0.121585178,0.333783871,5
10691,-0.123795363,0.313214211,3
10692,-0.124232419,0.329071646,4
10693,-0.098522635,0.326734524,5
10694,-0.136779802,0.324800229,0
10695,-0.128748612,0.323263249,0
10696,-0.104161947,0.32967767,4
10697,-0.131826554,0.353659744,3
10698,-0.125495892,0.334289612,4
10699,-0.105578843,0.330378574,2
10700,-0.127661886,0.326109198,4
10701,-0.106867955,0.339517437,0
10702,-0.108102412,0.313782831,2
10703,-0.104083461,0.346414278,0
10704,-0.102062276,0.319911289,4
10705,-0.124178116,0.330619565,1
10706,-0.130590362,0.328758732,1
10707,-0.12355686,0.320158936,0
10708,-0.103319219,0.341235408,2
10709,-0.127286897,0.302202013,5
10710,-0.127888251,0.312365521,0
10711,-0.120499626,0.331779136,4
10712,-0.111727383,0.32835463,2
10713,-0.12619778,0.325637983,5
10714,-0.119472595,0.338286624,0
10715,-0.13237437,0.321834123,0
10716,-0.121977276,0.322840282,0
10717,-0.11611677,0.339665081,5
10718,-0.134676861,0.330593017,5
10719,-0.129255824,0.330108831,2
10720,-0.117997136,0.333042203,3
10721,-0.120572389,0.346520483,2
10722,-0.11346764,0.329648341,3
10723,-0.12511843,0.325081229,1
10724,-0.126368074,0.335317981,2
10725,-0.127637428,0.334570038,2
10726,-0.1261147,0.318301143,4
10727,-0.126726025,0.331183813,2
10728,-0.114213944,0.339887587,5
10729,-0.125140096,0.34009754,4
10730,-0.108233683,0.329195612,2
10731,-0.113290541,0.331273533,4
10732,-0.114561715,0.315561142,0
10733,-0.120941577,0.321515301,0
10734,-0.118321651,0.334991271,1
10735,-0.12126975,0.310096836,0
10736,-0.106933466,0.323553959,5
10737,-0.112252614,0.338712554,0
10738,-0.115485103,0.335390319,2
10739,-0.12125621,0.317584383,1
10740,-0.128560113,0.319390491,3
10741,-0.114748133,0.335059485,1
10742,-0.117467437,0.310557837,1
10743,-0.115497931,0.320918554,4
10744,-0.118708007,0.327560201,5
10745,-0.1419044,0.324443211,2
10746,-0.133468414,0.338558465,4
10747,-0.109821278,0.330179564,0
10748,-0.121293229,0.320399899,0
10749,-0.115056119,0.323301478,4
10750,-0.117643322,0.336977416,1
10751,-0.116512986,0.328905644,4
10752,-0.115337963,0.320632943,4
10753,-0.135575801,0.334050444,0
10754,-0.140128189,0.33217804,5
10755,-0.128607842,0.326998749,0
10756,-0.120972093,0.310771575,5
10757,-0.113173627,0.33423088,1
10758,-0.140618542,0.353183934,2
10759,-0.105832652,0.321602169,2
10760,-0.117694291,0.344757598,4
10761,-0.13290036,0.327532506,2
10762,-0.118398731,0.336880379,1
10763,-0.129617657,0.31289875,1
10764,-0.120694303,0.338583093,2
10765,-0.112274941,0.311056151,3
10766,-0.102104195,0.34013399,3
10767,-0.139274974,0.324787029,4
10768,-0.116814433,0.316201186,3
10769,-0.125126975,0.316534288,2
10770,-0.112528225,0.318914898,3
10771,-0.131997646,0.327171158,2
10772,-0.106365628,0.345467384,2
10773,-0.12598395,0.318150448,4
10774,-0.136633751,0.32240936,4
10775,-0.127370661,0.328473516,5
10776,-0.120499626,0.307862864,3
10777,-0.114963419,0.331263185,1
10778,-0.127608569,0.329709064,0
10779,-0.120202614,0.326342934,4
10780,-0.103445926,0.331263731,0
10781,-0.131601317,0.32411725,3
10782,-0.112883663,0.322386337,5
10783,-0.132019557,0.315469449,3
10784,-0.1331524,0.327395157,0
10785,-0.113826961,0.329440263,0
10786,-0.111318319,0.339455443,0
10787,-0.11973492,0.331530082,5
10788,-0.117340552,0.313444874,5
10789,-0.128553119,0.324057617,5
10790,-0.111490385,0.322397854,4
10791,-0.117367057,0.325571562,5
10792,-0.130916471,0.315410145,0
10793,-0.145717153,0.335190401,4
10794,-0.135062367,0.327470876,4
10795,-0.128582417,0.310862631,5
10796,-0.115044,0.325731545,2
10797,-0.117461748,0.302504014,1
10798,-0.123749115,0.33178759,5
10799,-0.103530599,0.3289864,4
10800,-0.120567179,0.32066524,3
10801,-0.121528272,0.329911619,3
10802,-0.124366317,0.330740564,1
10803,-0.119026304,0.318122928,4
10804,-0.107493555,0.33476934,3
10805,-0.131204282,0.314303194,2
10806,-0.119477198,0.331196955,0
10807,-0.117788814,0.32729085,1
10808,-0.122788849,0.312152981,4
10809,-0.130285387,0.326186433,4
10810,-0.134085655,0.321393873,0
10811,-0.114481067,0.327663989,1
10812,-0.129048581,0.341672487,1
10813,-0.126005327,0.323601872,1
10814,-0.123408322,0.328247451,1
10815,-0.12026557,0.322702574,3
10816,-0.123263019,0.326114011,3
10817,-0.134939405,0.337945833,0
10818,-0.127139913,0.321623272,1
10819,-0.126100925,0.315581082,5
10820,-0.127955238,0.317934982,0
10821,-0.1248846,0.342117045,3
10822,-0.11416634,0.352853716,2
10823,-0.137734753,0.341562274,5
10824,-0.130289809,0.320212449,0
10825,-0.121600908,0.323193569,2
10826,-0.122427767,0.32898654,1
10827,-0.110593288,0.326274622,1
10828,-0.13659686,0.317725817,2
10829,-0.12745942,0.315366406,5
10830,-0.14116066,0.329391131,1
10831,-0.116311574,0.324101124,1
10832,-0.124812922,0.337775611,3
10833,-0.128267205,0.321744513,3
10834,-0.124331657,0.321749145,0
10835,-0.133024931,0.324406696,2
10836,-0.117442069,0.305399106,2
10837,-0.128078386,0.312287655,5
10838,-0.12124603,0.338909596,5
10839,-0.117797518,0.343248879,1
10840,-0.122723342,0.325322001,0
10841,-0.134668737,0.317536856,0
10842,-0.128666827,0.321284738,4
10843,-0.130062596,0.325158433,0
10844,-0.114411396,0.345747745,0
10845,-0.123336984,0.311357908,0
10846,-0.115895951,0.326690552,3
10847,-0.138776541,0.32827574,0
10848,-0.125421005,0.338116766,2
10849,-0.127191301,0.321824263,5
10850,-0.113758657,0.346544673,5
10851,-0.151404925,0.3215572,0
10852,-0.119747449,0.316190845,1
10853,-0.139228821,0.329952465,5
10854,-0.116139721,0.327604572,2
10855,-0.129954822,0.33968858,4
10856,-0.11839086,0.337991278,1
10857,-0.128262379,0.333080667,5
10858,-0.105689758,0.335296517,0
10859,-0.111205139,0.304664048,3
10860,-0.125192913,0.338021901,5
10861,-0.105047809,0.321864682,2
10862,-0.128352628,0.326127728,1
10863,-0.129649069,0.332277873,1
10864,-0.134094781,0.298378127,2
10865,-0.121043526,0.311189773,0
10866,-0.105107101,0.322844599,1
10867,-0.12670179,0.324593443,2
10868,-0.122729558,0.332626735,2
10869,-0.1215016,0.326593331,4
10870,-0.124250107,0.327535983,1
10871,-0.131513586,0.345958011,3
10872,-0.11002741,0.352174831,1
10873,-0.130000505,0.329317541,3
10874,-0.099719054,0.346578199,4
10875,-0.126002726,0.339064763,3
10876,-0.130236899,0.330285179,3
10877,-0.107718907,0.328561006,5
10878,-0.1190365,0.344230528,3
10879,-0.12051078,0.333806351,0
10880,-0.136978233,0.324060973,4
10881,-0.131467488,0.328133838,1
10882,-0.11931505,0.33036955,1
10883,-0.136512201,0.335404505,5
10884,-0.119398029,0.326900889,1
10885,-0.105897584,0.313082825,5
10886,-0.132706098,0.320187736,2
10887,-0.121200047,0.34381443,1
10888,-0.134522675,0.309485503,0
10889,-0.123726073,0.32028908,0
10890,-0.112951177,0.313208211,5
10891,-0.119428769,0.308719525,0
10892,-0.151981479,0.315359325,1
10893,-0.140615946,0.318105662,2
10894,-0.124695744,0.333673625,1
10895,-0.128066098,0.334776406,0
10896,-0.119600153,0.342848083,0
10897,-0.116029133,0.334144596,4
10898,-0.128611534,0.324033023,4
10899,-0.127396791,0.334819477,4
10900,-0.119320308,0.300608559,0
10901,-0.106328718,0.321752326,1
10902,-0.122794,0.332820295,2
10903,-0.134673375,0.33058671,3
10904,-0.145442471,0.345977666,1
10905,-0.134841908,0.317730285,4
10906,-0.122835849,0.335007555,0
10907,-0.107768532,0.322563842,5
10908,-0.12630636,0.335808909,3
10909,-0.111500736,0.325973744,0
10910,-0.116566005,0.315423543,3
10911,-0.127829719,0.327259037,3
10912,-0.10199171,0.331562943,0
10913,-0.120012754,0.337029767,0
10914,-0.120184746,0.314944724,0
10915,-0.122898388,0.320837319,1
10916,-0.138816149,0.338435165,5
10917,-0.11221143,0.320810175,3
10918,-0.115132274,0.327874864,3
10919,-0.116101799,0.333035039,4
10920,-0.132088733,0.317618999,3
10921,-0.120187621,0.323395431,1
10922,-0.110500641,0.333146291,0
10923,-0.126225417,0.332519793,4
10924,-0.096507335,0.314728566,1
10925,-0.134286765,0.328307525,3
10926,-0.115700777,0.324914634,0
10927,-0.105366187,0.318655917,0
10928,-0.114831564,0.32817327,5
10929,-0.115621946,0.319468276,2
10930,-0.124429862,0.32699214,3
10931,-0.107190806,0.306551305,5
10932,-0.113118701,0.338611079,0
10933,-0.135274263,0.337197259,1
10934,-0.106262252,0.328240007,0
10935,-0.120353007,0.32561825,1
10936,-0.115018277,0.335708854,3
10937,-0.11416433,0.322876322,0
10938,-0.121387562,0.331470204,1
10939,-0.105997111,0.323903287,2
10940,-0.120740142,0.326834604,4
10941,-0.120866291,0.340040274,1
10942,-0.136334441,0.314832261,0
10943,-0.13129202,0.319940493,4
10944,-0.118284461,0.347489579,2
10945,-0.096233347,0.317503764,0
10946,-0.122664962,0.324165344,4
10947,-0.113535634,0.322278129,2
10948,-0.124147797,0.322798739,1
10949,-0.115790795,0.341084495,0
10950,-0.120467726,0.321137276,0
10951,-0.140567479,0.323110672,3
10952,-0.14866262,0.333911449,1
10953,-0.109138673,0.323263182,3
10954,-0.134113497,0.328453857,2
10955,-0.118981142,0.328017828,5
10956,-0.13368156,0.330607521,2
10957,-0.124026712,0.329468727,2
10958,-0.121666389,0.329101504,4
10959,-0.125204681,0.329839294,2
10960,-0.125742997,0.341073373,4
10961,-0.111605253,0.324406811,1
10962,-0.115086964,0.33060893,2
10963,-0.11460434,0.312668607,2
10964,-0.136543398,0.319279148,0
10965,-0.112742138,0.315341973,3
10966,-0.105445899,0.328125777,2
10967,-0.121506272,0.330318752,1
10968,-0.120544136,0.347862434,0
10969,-0.129307224,0.323763933,4
10970,-0.130559631,0.322814471,3
10971,-0.116378941,0.323498636,2
10972,-0.121331906,0.330419983,5
10973,-0.095924684,0.32322461,2
10974,-0.118217155,0.327337923,2
10975,-0.133665521,0.317401435,0
10976,-0.11492334,0.339255501,5
10977,-0.126078956,0.327480794,1
10978,-0.122864553,0.339964235,0
10979,-0.127427049,0.334803957,4
10980,-0.126265612,0.330092761,5
10981,-0.124953142,0.320647548,2
10982,-0.128268878,0.322337749,5
10983,-0.125937775,0.329201905,3
10984,-0.126045774,0.344573897,4
10985,-0.106770574,0.342667406,5
10986,-0.123418036,0.33592207,1
10987,-0.117218332,0.34537106,1
10988,-0.124095726,0.331986821,5
10989,-0.123123348,0.326755539,2
10990,-0.120609966,0.340643142,0
10991,-0.110588975,0.324345368,2
10992,-0.101273982,0.319238696,1
10993,-0.135042978,0.339208691,2
10994,-0.114735948,0.321808791,3
10995,-0.120347256,0.338898173,3
10996,-0.123233581,0.329560787,1
10997,-0.133566718,0.34169998,2
10998,-0.126072123,0.338881614,0
10999,-0.118200404,0.320891445,5
11000,-0.116391519,0.316321948,1
11001,-0.119478655,0.332469418,1
11002,-0.114325206,0.331064053,2
11003,-0.113617,0.32548777,3
11004,-0.121085873,0.312872869,4
11005,-0.114066137,0.325721359,3
11006,-0.124189447,0.323080473,4
11007,-0.117499949,0.323331684,4
11008,-0.136546184,0.3088823,5
11009,-0.118398261,0.336792642,1
11010,-0.126796429,0.340723382,0
11011,-0.125986709,0.334200426,2
11012,-0.135150049,0.31916023,1
11013,-0.105008007,0.326459872,1
11014,-0.122958242,0.31405922,3
11015,-0.145040525,0.327191364,0
11016,-0.108592488,0.326671611,0
11017,-0.132916145,0.334918974,1
11018,-0.105661434,0.3399783,5
11019,-0.132316731,0.321252997,1
11020,-0.125953917,0.332731986,2
11021,-0.126223453,0.343563675,0
11022,-0.135059209,0.336168529,2
11023,-0.117128872,0.337823902,0
11024,-0.115524623,0.31955832,0
11025,-0.118862929,0.325412912,4
11026,-0.132244835,0.312819043,5
11027,-0.100906381,0.311986579,4
11028,-0.117111725,0.326626417,3
11029,-0.126413063,0.315814432,0
11030,-0.128241697,0.333215284,5
11031,-0.118034969,0.328956002,0
11032,-0.129080654,0.331920379,5
11033,-0.118202115,0.332517365,4
11034,-0.118981909,0.330233303,4
11035,-0.113597517,0.335816933,4
11036,-0.122240548,0.331900277,3
11037,-0.106388129,0.324963868,2
11038,-0.12311822,0.307212124,5
11039,-0.122653097,0.344921856,4
11040,-0.129980897,0.316165805,3
11041,-0.113156589,0.317156128,1
11042,-0.130682677,0.332295281,4
11043,-0.122418098,0.332671783,1
11044,-0.111101709,0.31821079,4
11045,-0.118253328,0.319336892,1
11046,-0.111648958,0.338994123,2
11047,-0.119698648,0.310955297,2
11048,-0.116246935,0.319094996,4
11049,-0.10668318,0.324015978,4
11050,-0.112720488,0.326490519,3
11051,-0.12844928,0.332390494,0
11052,-0.131953622,0.328344677,0
11053,-0.1160142,0.324373545,4
11054,-0.135779785,0.323322978,5
11055,-0.11093836,0.331528889,4
11056,-0.116603011,0.310718446,3
11057,-0.133155663,0.31476196,2
11058,-0.125871604,0.327998942,3
11059,-0.126674219,0.327934281,2
11060,-0.107601013,0.314249007,5
11061,-0.119292402,0.343919061,4
11062,-0.122999402,0.323235939,1
11063,-0.126358904,0.311970893,5
11064,-0.124850629,0.310230754,5
11065,-0.12986357,0.340380171,1
11066,-0.114625005,0.321554922,1
11067,-0.115706736,0.323853762,5
11068,-0.119451148,0.341032143,2
11069,-0.119081371,0.328813726,4
11070,-0.127630071,0.326397421,2
11071,-0.119256284,0.329453167,4
11072,-0.12681818,0.324359239,2
11073,-0.121768678,0.332063907,2
11074,-0.108288438,0.312652053,0
11075,-0.126357352,0.31098074,1
11076,-0.123130541,0.337433819,1
11077,-0.123863888,0.324790575,2
11078,-0.114063316,0.320762325,2
11079,-0.122928658,0.326083385,3
11080,-0.132156682,0.326055667,2
11081,-0.12449666,0.338278173,2
11082,-0.103588221,0.327718289,2
11083,-0.132162843,0.326543532,0
11084,-0.131899283,0.320985552,4
11085,-0.095891644,0.336514443,4
11086,-0.106026021,0.323400517,0
11087,-0.113206973,0.328870597,1
11088,-0.11896095,0.317832422,1
11089,-0.126292341,0.338232447,3
11090,-0.125012111,0.336514081,2
11091,-0.108577881,0.346234429,2
11092,-0.11573675,0.340014691,0
11093,-0.117185285,0.328505375,5
11094,-0.116076599,0.344240978,1
11095,-0.108220494,0.316568802,2
11096,-0.13283257,0.323574247,1
11097,-0.126387495,0.324185868,2
11098,-0.117558106,0.318026695,0
11099,-0.120491123,0.330252152,2
11100,-0.126522701,0.340784826,3
11101,-0.111832858,0.330841377,5
11102,-0.123954021,0.325902519,1
11103,-0.125144464,0.33583268,2
11104,-0.105959257,0.306503903,0
11105,-0.138237198,0.325386351,0
11106,-0.110377268,0.334379956,3
11107,-0.104917966,0.302612699,4
11108,-0.114845819,0.328718571,0
11109,-0.101075616,0.321093798,2
11110,-0.124343139,0.334470266,4
11111,-0.110654922,0.330922665,4
11112,-0.129842412,0.324254915,4
11113,-0.125325424,0.333735012,2
11114,-0.124380267,0.335229817,3
11115,-0.12138706,0.328946588,2
11116,-0.135348891,0.317348124,3
11117,-0.116486144,0.342515887,0
11118,-0.133839485,0.335578661,3
11119,-0.120848197,0.334369184,0
11120,-0.14448089,0.328381732,4
11121,-0.125690685,0.316254573,1
11122,-0.126020416,0.33713706,5
11123,-0.110747046,0.338634335,5
11124,-0.113146403,0.309803371,0
11125,-0.122224909,0.318590281,5
11126,-0.109957448,0.327797557,5
11127,-0.127889009,0.348741902,1
11128,-0.121695424,0.320017452,1
11129,-0.132651622,0.341926369,4
11130,-0.12068246,0.325444013,3
11131,-0.114143663,0.334145306,3
11132,-0.109654618,0.342738303,3
11133,-0.118961058,0.325950384,5
11134,-0.121510666,0.324490817,5
11135,-0.132541714,0.321360618,1
11136,-0.122398344,0.323280573,5
11137,-0.130015127,0.322345635,3
11138,-0.128936356,0.318421797,1
11139,-0.114295311,0.325899866,5
11140,-0.119870322,0.341767515,2
11141,-0.127182347,0.340161761,1
11142,-0.135207411,0.322881082,3
11143,-0.115474038,0.329801092,0
11144,-0.109805492,0.332350021,0
11145,-0.131661342,0.316985289,5
11146,-0.108244799,0.320616509,4
11147,-0.138146576,0.320981234,4
11148,-0.113449227,0.33754845,4
11149,-0.130199404,0.349760935,1
11150,-0.105819056,0.319815042,1
11151,-0.102371912,0.347610883,3
11152,-0.120958472,0.325058274,5
11153,-0.140338524,0.322653956,4
11154,-0.111226259,0.328856993,1
11155,-0.12356879,0.322176215,0
11156,-0.125492588,0.339477119,0
11157,-0.117452168,0.326548749,4
11158,-0.130377986,0.335623816,5
11159,-0.134472626,0.331045492,0
11160,-0.124240996,0.338884733,0
11161,-0.130701738,0.315870083,5
11162,-0.118992833,0.322243095,4
11163,-0.116790859,0.335259794,3
11164,-0.1274199,0.333716158,4
11165,-0.125364227,0.336149954,1
11166,-0.136020739,0.327569643,4
11167,-0.138659187,0.334244689,2
11168,-0.125847211,0.336112659,3
11169,-0.133187591,0.338499944,5
11170,-0.134889461,0.339421124,3
11171,-0.114388652,0.340955739,1
11172,-0.120266644,0.322625973,5
11173,-0.10547404,0.347593316,2
11174,-0.118805523,0.306396873,0
11175,-0.108003918,0.338075139,4
11176,-0.120857433,0.346464248,3
11177,-0.121326024,0.318892904,2
11178,-0.116823192,0.329571701,0
11179,-0.132789297,0.339634101,4
11180,-0.119938625,0.318978335,4
11181,-0.121748522,0.332634888,3
11182,-0.107165987,0.32641418,4
11183,-0.147238503,0.322196579,0
11184,-0.106709223,0.318542297,3
11185,-0.113310068,0.313655569,5
11186,-0.126401036,0.330245772,0
11187,-0.116369626,0.326636133,2
11188,-0.105295582,0.321305686,0
11189,-0.127849503,0.336189125,1
11190,-0.135633483,0.327449842,2
11191,-0.128820258,0.320959743,3
11192,-0.131636467,0.318037543,1
11193,-0.108413097,0.320655753,4
11194,-0.109446868,0.323925592,4
11195,-0.127244605,0.32128015,3
11196,-0.110351663,0.314804169,2
11197,-0.127641657,0.327138616,1
11198,-0.126005529,0.306126561,5
11199,-0.113319179,0.327882118,2
11200,-0.116760733,0.32560807,2
11201,-0.132399399,0.317078415,0
11202,-0.138275213,0.345035771,3
11203,-0.134875589,0.320337355,0
11204,-0.1220729,0.336181216,1
11205,-0.118172554,0.329569201,2
11206,-0.120433166,0.313471303,5
11207,-0.116139789,0.306329158,2
11208,-0.120055003,0.329052744,3
11209,-0.129849881,0.324324531,3
11210,-0.135105378,0.330792632,0
11211,-0.117075092,0.343006208,2
11212,-0.117599825,0.328341652,0
11213,-0.126156521,0.326091439,4
11214,-0.127390767,0.319327859,3
11215,-0.126866757,0.310254684,1
11216,-0.118745966,0.341146501,1
11217,-0.123292009,0.33297053,1
11218,-0.116303758,0.334400343,2
11219,-0.123950074,0.329830567,2
11220,-0.106432365,0.329744271,0
11221,-0.108917927,0.324361128,1
11222,-0.127167387,0.330471266,3
11223,-0.121481118,0.336397474,4
11224,-0.132692358,0.323099452,3
11225,-0.1210959,0.344535723,2
11226,-0.118334822,0.313279641,0
11227,-0.11498712,0.31241942,2
11228,-0.107612899,0.31276273,5
11229,-0.112322938,0.326323581,5
11230,-0.120186316,0.30163978,2
11231,-0.123675155,0.31456218,0
11232,-0.113926975,0.336080549,0
11233,-0.134547954,0.294927761,0
11234,-0.114562762,0.3047395,0
11235,-0.109264868,0.342637211,2
11236,-0.142141871,0.307009435,2
11237,-0.122160314,0.323729427,3
11238,-0.119259563,0.329351645,2
